game_id,date,club_id,is_home,own_restday,opponent_restday,own_market_value,opponent_market_value,own_position,opponent_position,own_streak_2,opponent_streak_2,own_streak_5,opponent_streak_5,own_goals,opponent_goals,target_result
3890070,2022-09-03,2578,1,6.0,7.0,5400000.0,5675000.0,9.0,6.0,0.0,6.0,3.0,9.0,3,0,2
3890081,2022-09-17,2578,1,14.0,14.0,5250000.0,5650000.0,9.0,11.0,3.0,1.0,6.0,4.0,0,0,1
3890073,2022-10-01,2578,0,14.0,14.0,5300000.0,7900000.0,9.0,12.0,4.0,1.0,4.0,1.0,2,1,2
3890088,2022-10-08,2578,1,3.0,3.0,5175000.0,66900000.0,9.0,1.0,3.0,3.0,7.0,4.0,1,2,0
3890091,2022-10-15,2578,0,7.0,7.0,5775000.0,5975000.0,9.0,7.0,0.0,0.0,7.0,6.0,0,1,0
3890096,2022-10-21,2578,0,6.0,6.0,6200000.0,9300000.0,9.0,6.0,0.0,0.0,4.0,9.0,2,1,2
3890190,2022-10-29,2578,1,8.0,7.0,5350000.0,4450000.0,8.0,10.0,3.0,4.0,6.0,8.0,1,0,2
3890118,2022-11-06,2578,1,8.0,5.0,5325000.0,84000000.0,6.0,2.0,6.0,3.0,6.0,7.0,2,1,2
3890124,2022-11-09,2578,0,3.0,4.0,5825000.0,5825000.0,6.0,8.0,6.0,0.0,9.0,4.0,2,2,1
3890105,2022-11-12,2578,1,3.0,3.0,6200000.0,4975000.0,6.0,9.0,4.0,0.0,10.0,3.0,1,1,1
3890178,2022-12-17,2578,0,35.0,35.0,5525000.0,5325000.0,5.0,10.0,2.0,3.0,11.0,6.0,2,1,2
3890125,2022-12-24,2578,0,7.0,3.0,6075000.0,91500000.0,5.0,1.0,4.0,6.0,11.0,15.0,1,4,0
3890112,2022-12-28,2578,1,4.0,4.0,6850000.0,8925000.0,7.0,3.0,3.0,4.0,8.0,8.0,2,3,0
3890136,2023-01-02,2578,1,5.0,5.0,6300000.0,6250000.0,7.0,10.0,0.0,4.0,5.0,7.0,0,1,0
3890167,2023-01-07,2578,0,5.0,5.0,6225000.0,9650000.0,8.0,4.0,0.0,1.0,4.0,1.0,0,2,0
3890196,2023-01-14,2578,1,7.0,7.0,6425000.0,6275000.0,8.0,4.0,0.0,4.0,3.0,5.0,2,4,0
3890140,2023-01-28,2578,0,7.0,7.0,6150000.0,100200000.0,8.0,2.0,0.0,6.0,0.0,13.0,0,2,0
3890147,2023-02-01,2578,0,4.0,4.0,5125000.0,5425000.0,8.0,9.0,0.0,3.0,0.0,5.0,2,0,2
3890153,2023-02-05,2578,1,4.0,4.0,6100000.0,89050000.0,8.0,1.0,3.0,6.0,3.0,15.0,1,4,0
3890198,2023-02-18,2578,0,13.0,7.0,5450000.0,4500000.0,8.0,11.0,3.0,0.0,3.0,3.0,2,1,2
3890160,2023-02-25,2578,1,7.0,7.0,4900000.0,5925000.0,8.0,5.0,3.0,3.0,6.0,6.0,1,1,1
3890162,2023-03-04,2578,0,7.0,13.0,6700000.0,11275000.0,8.0,3.0,4.0,3.0,7.0,7.0,0,3,0
3890182,2023-03-18,2578,0,14.0,8.0,5650000.0,4500000.0,8.0,10.0,1.0,0.0,7.0,4.0,1,1,1
3890063,2023-04-01,2578,1,14.0,14.0,5700000.0,8100000.0,9.0,4.0,1.0,6.0,5.0,12.0,0,1,0
3890214,2023-04-08,2578,1,7.0,6.0,6325000.0,5225000.0,9.0,11.0,1.0,0.0,5.0,3.0,0,2,0
3890205,2023-04-15,2578,0,7.0,7.0,5825000.0,6250000.0,9.0,7.0,0.0,0.0,2.0,4.0,0,2,0
3890219,2023-04-22,2578,1,7.0,7.0,5825000.0,11700000.0,9.0,5.0,0.0,3.0,1.0,3.0,1,1,1
4120852,2023-08-05,2578,1,105.0,105.0,4050000.0,10300000.0,12.0,2.0,1.0,3.0,2.0,3.0,0,2,0
4120858,2023-08-12,2578,0,7.0,7.0,3450000.0,5425000.0,12.0,7.0,1.0,0.0,1.0,3.0,0,2,0
4120860,2023-08-26,2578,0,14.0,13.0,4225000.0,75850000.0,11.0,1.0,0.0,6.0,1.0,13.0,0,0,1
4120870,2023-09-02,2578,1,7.0,6.0,4275000.0,3800000.0,12.0,6.0,1.0,3.0,2.0,7.0,2,2,1
4120877,2023-09-16,2578,1,14.0,13.0,4150000.0,61800000.0,12.0,4.0,2.0,0.0,3.0,5.0,0,2,0
4120880,2023-09-23,2578,0,7.0,7.0,3850000.0,8700000.0,12.0,5.0,1.0,4.0,2.0,4.0,0,2,0
4120889,2023-09-30,2578,1,7.0,7.0,4625000.0,6000000.0,12.0,10.0,0.0,1.0,2.0,5.0,1,1,1
4120890,2023-10-07,2578,0,7.0,2.0,4875000.0,10300000.0,12.0,8.0,1.0,4.0,3.0,7.0,0,0,1
4120907,2023-10-28,2578,0,21.0,21.0,5100000.0,5455000.0,12.0,3.0,2.0,1.0,3.0,8.0,0,4,0
4120913,2023-11-01,2578,1,4.0,3.0,4625000.0,4500000.0,12.0,6.0,1.0,6.0,2.0,8.0,2,1,2
4120901,2023-11-07,2578,1,6.0,3.0,4600000.0,4950000.0,12.0,5.0,3.0,0.0,5.0,1.0,2,2,1
4120925,2023-11-11,2578,1,4.0,7.0,4325000.0,5075000.0,11.0,9.0,4.0,1.0,6.0,3.0,1,0,2
4120929,2023-11-25,2578,0,14.0,14.0,4325000.0,9775000.0,11.0,3.0,4.0,6.0,8.0,7.0,0,1,0
4120937,2023-12-03,2578,1,8.0,5.0,4400000.0,75450000.0,12.0,1.0,3.0,1.0,7.0,7.0,1,3,0
4120943,2023-12-06,2578,1,3.0,3.0,4150000.0,6100000.0,11.0,4.0,0.0,0.0,7.0,4.0,1,0,2
4120947,2023-12-09,2578,0,3.0,4.0,4425000.0,5125000.0,11.0,10.0,3.0,1.0,7.0,3.0,1,1,1
4120973,2023-12-16,2578,1,7.0,7.0,4050000.0,9550000.0,11.0,7.0,4.0,3.0,7.0,12.0,1,0,2
4120917,2023-12-20,2578,0,4.0,6.0,4475000.0,59300000.0,12.0,2.0,4.0,6.0,7.0,13.0,0,2,0
4120959,2023-12-23,2578,0,3.0,7.0,4800000.0,4650000.0,11.0,4.0,3.0,4.0,7.0,8.0,1,2,0
4120965,2023-12-27,2578,0,4.0,4.0,4625000.0,4975000.0,11.0,12.0,0.0,0.0,7.0,1.0,0,0,1
4120954,2024-01-24,2578,1,4.0,5.0,4025000.0,10600000.0,11.0,8.0,1.0,6.0,4.0,12.0,1,1,1
4120984,2024-01-27,2578,1,3.0,7.0,4425000.0,5600000.0,10.0,9.0,1.0,4.0,2.0,8.0,1,1,1
4121033,2024-02-03,2578,0,7.0,4.0,3550000.0,4150000.0,9.0,11.0,2.0,1.0,3.0,2.0,1,0,2
4121044,2024-02-07,2578,1,4.0,4.0,3450000.0,12300000.0,10.0,3.0,4.0,6.0,6.0,15.0,0,1,0
4120974,2024-02-11,2578,0,4.0,4.0,4125000.0,4950000.0,11.0,6.0,3.0,0.0,5.0,4.0,1,2,0
4121003,2024-02-18,2578,1,7.0,4.0,3975000.0,73700000.0,10.0,1.0,0.0,6.0,5.0,15.0,0,3,0
4120991,2024-02-24,2578,0,6.0,7.0,3650000.0,5575000.0,10.0,5.0,0.0,0.0,4.0,6.0,0,2,0
4121004,2024-02-28,2578,0,4.0,4.0,4975000.0,10400000.0,10.0,9.0,0.0,1.0,3.0,5.0,2,0,2
4120996,2024-03-02,2578,1,3.0,3.0,4225000.0,4250000.0,9.0,12.0,3.0,0.0,3.0,6.0,1,1,1
4121034,2024-03-16,2578,0,14.0,6.0,4550000.0,79100000.0,10.0,1.0,4.0,3.0,4.0,10.0,1,3,0
4121015,2024-03-30,2578,1,14.0,17.0,4425000.0,4925000.0,10.0,6.0,1.0,4.0,4.0,7.0,1,2,0
4121017,2024-04-06,2578,0,7.0,7.0,4025000.0,9550000.0,10.0,7.0,0.0,3.0,4.0,7.0,2,1,2
4121027,2024-04-13,2578,1,7.0,7.0,4325000.0,6675000.0,10.0,4.0,3.0,4.0,7.0,8.0,0,2,0
4376576,2024-08-05,2578,1,114.0,107.0,3050000.0,9575000.0,10.0,3.0,3.0,1.0,4.0,8.0,1,2,0
4376579,2024-08-11,2578,0,6.0,3.0,3000000.0,8025000.0,5.0,12.0,0.0,1.0,3.0,5.0,3,0,2
4376752,2024-08-24,2578,0,13.0,14.0,2875000.0,4125000.0,7.0,5.0,3.0,2.0,6.0,8.0,0,2,0
4376594,2024-08-31,2578,1,7.0,6.0,2975000.0,5450000.0,8.0,5.0,3.0,3.0,6.0,8.0,1,2,0
4376616,2024-09-14,2578,0,14.0,14.0,2500000.0,10420000.0,10.0,8.0,0.0,2.0,3.0,3.0,0,2,0
4376629,2024-09-21,2578,0,7.0,7.0,3375000.0,4025000.0,10.0,8.0,0.0,3.0,3.0,5.0,3,3,1
4376636,2024-09-28,2578,1,7.0,10.0,3175000.0,88600000.0,11.0,1.0,1.0,6.0,4.0,15.0,0,6,0
4376586,2024-10-06,2578,0,8.0,3.0,3875000.0,52800000.0,11.0,3.0,1.0,3.0,1.0,9.0,0,2,0
4376726,2024-10-19,2578,1,13.0,13.0,3275000.0,4150000.0,8.0,9.0,0.0,1.0,1.0,5.0,3,0,2
4376596,2024-10-26,2578,0,7.0,7.0,3175000.0,4625000.0,7.0,6.0,3.0,3.0,4.0,4.0,2,1,2
4376606,2024-10-30,2578,0,4.0,3.0,3250000.0,6025000.0,9.0,10.0,6.0,0.0,7.0,3.0,1,3,0
4376611,2024-11-02,2578,1,3.0,3.0,2750000.0,13050000.0,11.0,9.0,3.0,1.0,6.0,7.0,1,2,0
4376767,2024-11-09,2578,0,7.0,10.0,3300000.0,4625000.0,11.0,4.0,0.0,3.0,6.0,9.0,1,2,0
4376671,2024-11-23,2578,1,14.0,13.0,2825000.0,8025000.0,10.0,9.0,0.0,0.0,6.0,6.0,1,0,2
4376624,2024-12-01,2578,1,8.0,3.0,3750000.0,52650000.0,10.0,3.0,3.0,4.0,6.0,8.0,0,1,0
4376757,2024-12-07,2578,0,6.0,3.0,3625000.0,11850000.0,10.0,2.0,3.0,1.0,3.0,5.0,1,1,1
4376642,2024-12-14,2578,1,7.0,7.0,3450000.0,5400000.0,11.0,6.0,1.0,0.0,4.0,7.0,2,3,0
4376645,2024-12-22,2578,0,8.0,3.0,3375000.0,10750000.0,12.0,10.0,1.0,1.0,4.0,5.0,1,2,0
4376653,2024-12-26,2578,1,4.0,4.0,3475000.0,6400000.0,12.0,4.0,0.0,1.0,4.0,6.0,1,2,0
4376655,2024-12-29,2578,0,3.0,3.0,3925000.0,107250000.0,12.0,1.0,0.0,4.0,1.0,11.0,0,4,0
4376666,2025-01-02,2578,1,4.0,4.0,3125000.0,6975000.0,12.0,7.0,0.0,6.0,1.0,12.0,1,1,1
4376678,2025-01-05,2578,1,3.0,3.0,3850000.0,3375000.0,12.0,10.0,1.0,3.0,1.0,3.0,1,3,0
4376682,2025-01-12,2578,0,7.0,3.0,4200000.0,44800000.0,12.0,2.0,1.0,2.0,1.0,6.0,1,3,0
4376690,2025-01-25,2578,1,7.0,7.0,4250000.0,3750000.0,12.0,5.0,3.0,0.0,4.0,4.0,2,1,2
4376696,2025-02-01,2578,0,7.0,7.0,2600000.0,6025000.0,12.0,8.0,6.0,6.0,7.0,6.0,1,0,2
4376700,2025-02-15,2578,0,7.0,14.0,4550000.0,6525000.0,12.0,7.0,6.0,3.0,12.0,4.0,1,3,0
4376708,2025-02-23,2578,1,8.0,7.0,4550000.0,12150000.0,12.0,7.0,3.0,3.0,12.0,12.0,1,2,0
4376714,2025-02-26,2578,1,3.0,4.0,4550000.0,3925000.0,12.0,9.0,0.0,6.0,9.0,7.0,1,0,2
4376746,2025-03-01,2578,0,3.0,3.0,4550000.0,4075000.0,12.0,11.0,3.0,0.0,9.0,3.0,1,1,1
4376720,2025-03-15,2578,1,5.0,7.0,4150000.0,16500000.0,12.0,4.0,4.0,4.0,7.0,10.0,0,0,1
4376730,2025-03-29,2578,0,14.0,14.0,4550000.0,8925000.0,12.0,3.0,4.0,1.0,8.0,10.0,0,3,0
4376738,2025-04-06,2578,1,8.0,8.0,4350000.0,117300000.0,12.0,1.0,1.0,3.0,8.0,12.0,1,0,2
4376741,2025-04-12,2578,0,6.0,6.0,4275000.0,6150000.0,12.0,4.0,3.0,6.0,8.0,7.0,0,1,0
2250479,2012-08-25,2671,1,7.0,7.0,7450000.0,4850000.0,9.0,10.0,0.0,0.0,0.0,0.0,0,0,1
2250486,2012-08-31,2671,0,6.0,3.0,7300000.0,22550000.0,9.0,8.0,1.0,4.0,1.0,10.0,1,1,1
2250493,2012-09-15,2671,1,15.0,13.0,7050000.0,38950000.0,10.0,1.0,2.0,6.0,2.0,6.0,1,2,0
2250500,2012-09-23,2671,0,8.0,8.0,6800000.0,5850000.0,14.0,10.0,1.0,1.0,2.0,1.0,0,1,0
2265733,2012-10-01,2671,1,8.0,9.0,5950000.0,7900000.0,9.0,13.0,0.0,4.0,2.0,4.0,1,0,2
2267560,2012-10-07,2671,1,6.0,8.0,5700000.0,5900000.0,11.0,2.0,3.0,3.0,5.0,12.0,1,2,0
2267570,2012-10-21,2671,0,14.0,13.0,6350000.0,5550000.0,8.0,13.0,3.0,3.0,4.0,6.0,3,0,2
2270689,2012-10-28,2671,1,7.0,7.0,6700000.0,14050000.0,9.0,6.0,3.0,2.0,6.0,4.0,0,0,1
2270888,2012-11-04,2671,0,7.0,8.0,6650000.0,9050000.0,11.0,4.0,4.0,4.0,7.0,8.0,0,2,0
2270886,2012-11-10,2671,1,6.0,6.0,6750000.0,7200000.0,9.0,15.0,1.0,4.0,7.0,4.0,1,0,2
2270841,2012-11-17,2671,0,7.0,7.0,6150000.0,7850000.0,7.0,12.0,3.0,3.0,7.0,5.0,2,1,2
2270845,2012-11-24,2671,1,7.0,6.0,6800000.0,5600000.0,6.0,11.0,6.0,3.0,10.0,7.0,1,0,2
2270866,2012-12-03,2671,0,4.0,9.0,6750000.0,6750000.0,7.0,16.0,6.0,3.0,12.0,6.0,1,2,0
2270870,2012-12-08,2671,0,5.0,6.0,6750000.0,5000000.0,5.0,15.0,3.0,3.0,12.0,5.0,2,0,2
2270881,2012-12-17,2671,1,9.0,4.0,6300000.0,20400000.0,5.0,2.0,3.0,6.0,12.0,8.0,1,3,0
2284884,2013-01-05,2671,0,13.0,13.0,6350000.0,5000000.0,6.0,12.0,3.0,3.0,9.0,7.0,1,1,1
2284894,2013-01-13,2671,1,3.0,4.0,5800000.0,20400000.0,6.0,8.0,4.0,3.0,10.0,7.0,0,0,1
2284904,2013-01-20,2671,0,7.0,4.0,5750000.0,39250000.0,6.0,1.0,4.0,6.0,8.0,15.0,0,2,0
2284910,2013-01-27,2671,1,3.0,6.0,7000000.0,5350000.0,6.0,15.0,3.0,3.0,8.0,7.0,2,0,2
2284922,2013-02-04,2671,0,8.0,4.0,6600000.0,7700000.0,6.0,5.0,6.0,3.0,10.0,9.0,1,1,1
2289251,2013-02-10,2671,0,6.0,8.0,7350000.0,4600000.0,5.0,11.0,4.0,3.0,8.0,4.0,1,0,2
2289257,2013-02-16,2671,1,6.0,6.0,6400000.0,5900000.0,5.0,9.0,4.0,3.0,10.0,7.0,0,0,1
2289267,2013-02-24,2671,0,8.0,7.0,6700000.0,12550000.0,5.0,4.0,4.0,2.0,11.0,8.0,0,0,1
2289277,2013-03-03,2671,1,4.0,4.0,6550000.0,11400000.0,6.0,2.0,1.0,6.0,6.0,10.0,1,2,0
2289283,2013-03-10,2671,0,3.0,7.0,7500000.0,8150000.0,6.0,7.0,0.0,3.0,2.0,9.0,1,0,2
2289289,2013-03-16,2671,1,6.0,6.0,7350000.0,6700000.0,5.0,15.0,3.0,3.0,4.0,6.0,2,0,2
2289297,2013-03-30,2671,0,14.0,14.0,7200000.0,6000000.0,5.0,10.0,6.0,2.0,6.0,2.0,1,2,0
2289311,2013-04-08,2671,1,9.0,8.0,7600000.0,6350000.0,5.0,15.0,3.0,4.0,6.0,4.0,2,0,2
2289319,2013-04-14,2671,1,6.0,8.0,7600000.0,3600000.0,4.0,16.0,3.0,0.0,9.0,3.0,1,0,2
2289325,2013-04-21,2671,0,7.0,4.0,7800000.0,18350000.0,5.0,2.0,6.0,6.0,12.0,13.0,0,2,0
2351887,2013-08-18,2671,0,119.0,10.0,7400000.0,9200000.0,5.0,6.0,3.0,1.0,9.0,7.0,3,3,1
2351896,2013-08-25,2671,1,7.0,7.0,7850000.0,6150000.0,3.0,10.0,1.0,3.0,7.0,7.0,2,0,2
2351945,2013-08-31,2671,0,6.0,6.0,8100000.0,3100000.0,7.0,3.0,4.0,3.0,10.0,6.0,0,1,0
2351923,2013-09-16,2671,1,16.0,14.0,8500000.0,10150000.0,4.0,11.0,3.0,6.0,7.0,7.0,1,0,2
2351913,2013-09-22,2671,0,6.0,7.0,8300000.0,5100000.0,9.0,14.0,3.0,1.0,7.0,2.0,0,1,0
2351911,2013-09-29,2671,1,4.0,3.0,8650000.0,8050000.0,6.0,10.0,1.0,3.0,7.0,7.0,2,1,2
2351931,2013-10-07,2671,0,8.0,8.0,7500000.0,7400000.0,8.0,10.0,4.0,4.0,7.0,6.0,0,2,0
2351963,2013-10-21,2671,1,14.0,16.0,7550000.0,5750000.0,10.0,11.0,3.0,0.0,7.0,5.0,0,1,0
2351961,2013-10-27,2671,0,6.0,7.0,8000000.0,6575000.0,11.0,18.0,0.0,0.0,4.0,0.0,2,2,1
2351984,2013-11-02,2671,1,3.0,3.0,7800000.0,6300000.0,8.0,15.0,1.0,3.0,4.0,4.0,1,0,2
2351991,2013-11-09,2671,1,7.0,6.0,8400000.0,6900000.0,7.0,15.0,3.0,4.0,4.0,6.0,2,1,2
2351992,2013-11-24,2671,0,15.0,15.0,8000000.0,11500000.0,9.0,4.0,6.0,3.0,7.0,9.0,1,3,0
2352034,2013-12-02,2671,1,8.0,4.0,8350000.0,29700000.0,10.0,2.0,3.0,6.0,7.0,10.0,0,2,0
2352007,2013-12-08,2671,0,6.0,7.0,7800000.0,5150000.0,12.0,9.0,0.0,1.0,6.0,2.0,0,2,0
2352014,2013-12-14,2671,1,6.0,7.0,7950000.0,6150000.0,7.0,9.0,0.0,1.0,6.0,4.0,2,0,2
2352060,2013-12-18,2671,0,4.0,3.0,6950000.0,40850000.0,10.0,1.0,3.0,6.0,6.0,12.0,2,3,0
2352065,2013-12-23,2671,1,5.0,4.0,8300000.0,5600000.0,7.0,18.0,3.0,1.0,3.0,3.0,2,1,2
2352047,2014-01-04,2671,1,12.0,13.0,7550000.0,9100000.0,9.0,5.0,3.0,2.0,6.0,8.0,0,2,0
2352015,2014-01-12,2671,0,8.0,6.0,6900000.0,5750000.0,9.0,14.0,3.0,3.0,6.0,8.0,0,4,0
2352032,2014-01-19,2671,1,7.0,3.0,7250000.0,3575000.0,12.0,10.0,0.0,3.0,6.0,4.0,1,2,0
2422829,2014-01-25,2671,0,6.0,6.0,6550000.0,10450000.0,12.0,3.0,0.0,4.0,3.0,11.0,0,1,0
2423713,2014-02-01,2671,1,7.0,6.0,7550000.0,5450000.0,10.0,14.0,0.0,3.0,3.0,6.0,2,1,2
2423919,2014-02-05,2671,0,4.0,4.0,7050000.0,7050000.0,8.0,11.0,3.0,1.0,3.0,2.0,3,0,2
2423933,2014-02-09,2671,1,4.0,3.0,8250000.0,7550000.0,7.0,8.0,6.0,1.0,6.0,7.0,1,0,2
2428045,2014-02-16,2671,0,7.0,3.0,7800000.0,5500000.0,9.0,13.0,6.0,0.0,9.0,0.0,0,2,0
2428055,2014-02-23,2671,1,7.0,7.0,7250000.0,6300000.0,9.0,17.0,3.0,1.0,9.0,2.0,0,1,0
2445995,2014-03-03,2671,0,8.0,8.0,8300000.0,7700000.0,6.0,16.0,0.0,3.0,9.0,6.0,2,1,2
2445996,2014-03-08,2671,0,5.0,7.0,8600000.0,6450000.0,7.0,8.0,3.0,1.0,9.0,10.0,1,1,1
2447612,2014-03-16,2671,1,8.0,8.0,8000000.0,13100000.0,9.0,4.0,4.0,6.0,7.0,10.0,0,1,0
2449801,2014-03-23,2671,0,7.0,7.0,7600000.0,39300000.0,9.0,3.0,1.0,4.0,4.0,8.0,1,2,0
2449822,2014-03-27,2671,1,4.0,5.0,8100000.0,3800000.0,10.0,6.0,0.0,3.0,4.0,6.0,1,1,1
2450856,2014-03-30,2671,0,3.0,4.0,7850000.0,6550000.0,12.0,6.0,1.0,3.0,5.0,7.0,0,1,0
2452106,2014-04-06,2671,1,7.0,4.0,7000000.0,35250000.0,9.0,1.0,1.0,6.0,2.0,9.0,2,0,2
2452114,2014-04-13,2671,0,7.0,7.0,7100000.0,5650000.0,10.0,18.0,3.0,1.0,4.0,2.0,0,0,1
2489359,2014-08-24,2671,1,133.0,3.0,7600000.0,9025000.0,2.0,15.0,4.0,6.0,5.0,10.0,3,1,2
2489364,2014-08-30,2671,0,6.0,7.0,7600000.0,5425000.0,6.0,12.0,4.0,0.0,8.0,1.0,1,1,1
2494328,2014-09-14,2671,1,15.0,14.0,8100000.0,6350000.0,7.0,13.0,4.0,1.0,8.0,4.0,2,2,1
2494331,2014-09-21,2671,0,7.0,8.0,7900000.0,4850000.0,9.0,4.0,2.0,1.0,9.0,4.0,0,2,0
2494342,2014-09-28,2671,0,3.0,4.0,7850000.0,6850000.0,11.0,2.0,3.0,3.0,8.0,12.0,0,2,0
2494362,2014-10-20,2671,0,22.0,23.0,6600000.0,4225000.0,11.0,12.0,3.0,2.0,5.0,5.0,1,0,2
2494376,2014-10-25,2671,1,5.0,6.0,7700000.0,5350000.0,11.0,5.0,3.0,6.0,7.0,10.0,0,0,1
2494385,2014-11-01,2671,0,3.0,3.0,7250000.0,6625000.0,11.0,10.0,2.0,3.0,8.0,9.0,0,0,1
2494394,2014-11-09,2671,1,8.0,7.0,7200000.0,1025000.0,11.0,17.0,2.0,1.0,6.0,4.0,4,0,2
2494412,2014-11-30,2671,1,21.0,22.0,8050000.0,7900000.0,8.0,18.0,4.0,1.0,9.0,7.0,3,0,2
2494354,2014-12-03,2671,1,3.0,4.0,7750000.0,5850000.0,13.0,12.0,6.0,2.0,9.0,9.0,0,4,0
2494419,2014-12-06,2671,0,3.0,3.0,5450000.0,37500000.0,9.0,2.0,3.0,3.0,8.0,6.0,2,2,1
2494429,2014-12-14,2671,1,8.0,8.0,7350000.0,9600000.0,7.0,9.0,1.0,2.0,8.0,8.0,1,0,2
2494439,2014-12-18,2671,1,4.0,4.0,7900000.0,21000000.0,6.0,2.0,4.0,3.0,10.0,9.0,3,0,2
2494442,2014-12-21,2671,0,3.0,4.0,7250000.0,6550000.0,7.0,16.0,6.0,0.0,10.0,1.0,0,1,0
2494457,2015-01-04,2671,1,14.0,13.0,7100000.0,15150000.0,7.0,4.0,3.0,3.0,7.0,8.0,0,0,1
2494401,2015-01-11,2671,0,4.0,3.0,7300000.0,6550000.0,12.0,9.0,4.0,3.0,10.0,10.0,0,0,1
2494460,2015-01-14,2671,0,3.0,4.0,7350000.0,11350000.0,7.0,4.0,4.0,4.0,8.0,8.0,2,2,1
2494482,2015-01-18,2671,1,4.0,4.0,7450000.0,4850000.0,8.0,14.0,2.0,4.0,6.0,9.0,2,2,1
2494483,2015-01-24,2671,0,3.0,3.0,7300000.0,8650000.0,8.0,9.0,4.0,2.0,9.0,6.0,1,1,1
2494500,2015-02-01,2671,1,4.0,3.0,7500000.0,4575000.0,7.0,11.0,1.0,3.0,6.0,5.0,2,1,2
2494509,2015-02-04,2671,1,3.0,3.0,7650000.0,6400000.0,6.0,9.0,3.0,1.0,8.0,4.0,4,1,2
2518593,2015-02-07,2671,0,3.0,3.0,7350000.0,6600000.0,6.0,14.0,6.0,1.0,10.0,2.0,2,1,2
2518603,2015-02-14,2671,1,7.0,3.0,6750000.0,6250000.0,6.0,14.0,6.0,1.0,10.0,6.0,1,3,0
2518615,2015-02-21,2671,0,7.0,6.0,6500000.0,6150000.0,7.0,11.0,3.0,1.0,9.0,4.0,0,1,0
2518633,2015-03-08,2671,0,15.0,15.0,6500000.0,1800000.0,5.0,18.0,0.0,0.0,9.0,0.0,3,0,2
2518644,2015-03-15,2671,1,7.0,7.0,7100000.0,8200000.0,6.0,7.0,3.0,1.0,9.0,7.0,0,0,1
2518655,2015-03-21,2671,0,3.0,3.0,6900000.0,4700000.0,5.0,17.0,4.0,0.0,7.0,0.0,3,0,2
2518663,2015-04-05,2671,1,15.0,14.0,7000000.0,42450000.0,5.0,1.0,6.0,6.0,10.0,13.0,3,1,2
2518669,2015-04-19,2671,0,14.0,4.0,7100000.0,10800000.0,5.0,6.0,6.0,6.0,13.0,12.0,1,1,1
2518677,2015-04-26,2671,0,7.0,8.0,7400000.0,30250000.0,5.0,3.0,4.0,6.0,11.0,10.0,1,1,1
2518691,2015-05-03,2671,1,7.0,6.0,6950000.0,8050000.0,5.0,16.0,2.0,3.0,11.0,6.0,0,0,1
2518696,2015-05-10,2671,0,7.0,7.0,8400000.0,15550000.0,6.0,2.0,2.0,4.0,9.0,5.0,1,3,0
2611499,2015-08-23,2671,0,105.0,105.0,8750000.0,7000000.0,5.0,4.0,1.0,0.0,6.0,6.0,1,1,1
2611509,2015-08-30,2671,1,7.0,3.0,8400000.0,15900000.0,2.0,16.0,1.0,2.0,4.0,9.0,3,1,2
2620466,2015-09-13,2671,0,14.0,15.0,8700000.0,12500000.0,6.0,5.0,4.0,4.0,6.0,8.0,1,3,0
2626451,2015-09-23,2671,1,10.0,10.0,8800000.0,9800000.0,3.0,12.0,3.0,3.0,5.0,6.0,1,0,2
2626455,2015-09-26,2671,0,3.0,4.0,9400000.0,54000000.0,7.0,1.0,3.0,3.0,7.0,12.0,1,5,0
2626466,2015-10-04,2671,1,8.0,8.0,9350000.0,5400000.0,7.0,11.0,3.0,2.0,7.0,5.0,2,2,1
2630711,2015-10-19,2671,0,15.0,16.0,8550000.0,22050000.0,7.0,2.0,1.0,6.0,7.0,12.0,1,3,0
2631229,2015-10-25,2671,1,6.0,3.0,8850000.0,12400000.0,11.0,5.0,1.0,1.0,4.0,2.0,1,2,0
2631236,2015-11-01,2671,1,3.0,4.0,8700000.0,5200000.0,7.0,16.0,1.0,1.0,2.0,2.0,2,0,2
2631246,2015-11-09,2671,0,8.0,8.0,8800000.0,7000000.0,12.0,11.0,4.0,0.0,5.0,1.0,1,2,0
2631248,2015-11-21,2671,1,12.0,14.0,8700000.0,5650000.0,8.0,14.0,3.0,1.0,4.0,2.0,2,1,2
2631256,2015-11-28,2671,0,7.0,6.0,8300000.0,7200000.0,12.0,2.0,3.0,3.0,7.0,9.0,0,2,0
2631268,2015-12-06,2671,1,5.0,4.0,8100000.0,4100000.0,12.0,8.0,3.0,6.0,9.0,7.0,0,1,0
2631272,2015-12-12,2671,0,6.0,7.0,7700000.0,7150000.0,10.0,8.0,3.0,6.0,6.0,10.0,1,0,2
2631284,2015-12-20,2671,1,5.0,3.0,8050000.0,7100000.0,8.0,12.0,4.0,4.0,7.0,4.0,1,1,1
2650351,2016-01-02,2671,1,13.0,14.0,8400000.0,4850000.0,9.0,11.0,2.0,6.0,8.0,10.0,2,0,2
2650363,2016-01-10,2671,0,3.0,4.0,8150000.0,21300000.0,9.0,4.0,3.0,3.0,8.0,8.0,1,3,0
2653525,2016-01-17,2671,1,3.0,4.0,8400000.0,14050000.0,9.0,2.0,3.0,6.0,7.0,12.0,0,2,0
2653529,2016-01-24,2671,0,7.0,8.0,8050000.0,9050000.0,8.0,14.0,3.0,4.0,6.0,9.0,2,0,2
2657976,2016-01-31,2671,1,7.0,4.0,6900000.0,61000000.0,9.0,1.0,3.0,6.0,6.0,13.0,0,3,0
