game_id,club_id,own_goals,own_position,opponent_id,opponent_goals,opponent_position,date,home_aggregate_market_value,away_aggregate_market_value,streak_5,streak_2,rest_days,win_lose,home_game
3139978,1245,1,10.0,475,4,5.0,2019-02-03,8640000.0,12113333.333333334,9.0,3.0,7.0,-1,0
3139981,1245,0,11.0,601,1,9.0,2019-02-09,9617777.777777778,9402222.222222222,6.0,0.0,6.0,-1,1
3139992,1245,1,11.0,2861,1,14.0,2019-02-16,8081111.111111111,10789444.444444444,6.0,0.0,7.0,0,0
3140008,1245,2,12.0,3508,3,11.0,2019-02-23,8177777.777777778,10271666.666666666,4.0,1.0,7.0,-1,1
3140022,1245,1,12.0,1096,2,3.0,2019-03-03,7560555.555555556,15907777.777777778,1.0,1.0,8.0,-1,0
3140027,1245,0,12.0,2282,4,2.0,2019-03-10,9891666.666666666,59663888.88888889,1.0,0.0,7.0,-1,1
3140037,1245,2,12.0,172,1,9.0,2019-03-17,11468888.888888888,18887222.222222224,1.0,0.0,7.0,1,0
3216670,1245,1,16.0,1096,4,1.0,2019-07-28,12540000.0,19524444.444444444,4.0,3.0,133.0,-1,1
3216685,1245,1,16.0,157,6,6.0,2019-08-04,10346666.666666666,31958333.333333336,3.0,3.0,7.0,-1,0
3216699,1245,1,15.0,28643,1,14.0,2019-08-10,13110000.0,6640000.0,3.0,0.0,6.0,0,1
3216736,1245,0,14.0,2282,0,1.0,2019-08-16,14072222.222222222,56533333.333333336,4.0,1.0,6.0,0,0
3237861,1245,0,15.0,29228,2,5.0,2019-08-25,14045555.555555556,7916111.111111111,5.0,2.0,9.0,-1,0
3237905,1245,0,15.0,475,2,12.0,2019-08-31,12505555.555555556,8527222.222222222,2.0,1.0,6.0,-1,1
3237921,1245,1,15.0,3508,1,8.0,2019-09-14,12732222.222222222,15575000.0,2.0,0.0,14.0,0,1
3237942,1245,0,16.0,3057,3,1.0,2019-09-22,14284444.444444444,35600000.0,3.0,1.0,8.0,-1,0
3237984,1245,2,14.0,520,1,16.0,2019-09-28,10583333.333333334,20033333.333333332,2.0,1.0,6.0,1,0
3237990,1245,0,15.0,354,2,6.0,2019-10-05,11834444.444444444,9248888.888888888,4.0,3.0,7.0,-1,1
3266504,1245,3,14.0,2861,2,13.0,2019-10-19,11478888.888888888,12098888.888888888,4.0,3.0,14.0,1,0
3266610,1245,0,14.0,58,0,11.0,2019-10-25,10321666.666666666,47444444.44444445,7.0,3.0,6.0,0,1
3266618,1245,2,13.0,601,1,11.0,2019-10-29,10152777.777777778,9331666.666666666,7.0,4.0,4.0,1,0
3274377,1245,2,12.0,1184,0,8.0,2019-11-02,10253888.888888888,72377777.77777778,10.0,4.0,4.0,1,1
3274387,1245,0,12.0,172,1,6.0,2019-11-09,10372222.222222222,16161666.666666666,10.0,6.0,7.0,-1,0
3274393,1245,1,12.0,3057,2,2.0,2019-11-23,10317777.777777778,40355555.55555555,10.0,3.0,14.0,-1,1
3274402,1245,0,12.0,3508,1,6.0,2019-11-30,10591111.111111112,12440000.0,7.0,0.0,7.0,-1,0
3274422,1245,1,12.0,2861,0,14.0,2019-12-08,10388333.333333334,14262222.222222222,6.0,0.0,8.0,1,1
3274427,1245,0,12.0,1096,1,2.0,2019-12-14,10322777.777777778,34004444.44444445,6.0,3.0,6.0,-1,0
3274433,1245,1,13.0,601,2,12.0,2019-12-21,10521666.666666666,10816111.111111112,3.0,3.0,7.0,-1,1
3299452,1245,1,13.0,1184,2,8.0,2019-12-26,8527222.222222222,75290000.0,3.0,0.0,5.0,-1,0
3302900,1245,1,13.0,172,1,4.0,2020-01-18,9293888.888888888,20893333.333333332,3.0,0.0,23.0,0,1
3302910,1245,1,13.0,28643,0,14.0,2020-01-25,7754444.444444444,7418888.888888889,4.0,1.0,7.0,1,0
3302917,1245,1,13.0,520,0,16.0,2020-02-01,9413333.333333334,11246666.666666666,4.0,4.0,7.0,1,1
3302926,1245,2,13.0,475,5,10.0,2020-02-08,13179444.444444444,11709444.444444444,7.0,6.0,7.0,-1,0
3302931,1245,2,13.0,157,3,2.0,2020-02-14,12381111.11111111,55827777.777777776,7.0,3.0,6.0,-1,1
3302945,1245,1,13.0,58,6,8.0,2020-02-23,9034444.444444444,52565555.55555555,7.0,0.0,9.0,-1,0
3302949,1245,2,13.0,29228,1,11.0,2020-02-29,11058333.333333334,16332222.222222222,6.0,0.0,6.0,1,1
3302962,1245,1,13.0,354,1,6.0,2020-03-07,10944444.444444444,9635000.0,6.0,3.0,7.0,0,0
3413846,1245,1,12.0,2727,1,10.0,2020-08-10,7113888.888888889,4591666.666666667,4.0,4.0,156.0,0,0
3415251,1245,0,15.0,2282,4,7.0,2020-08-16,7007777.777777778,73272222.22222222,5.0,2.0,6.0,-1,1
3415262,1245,0,16.0,601,0,10.0,2020-08-21,7363333.333333333,7045833.333333333,5.0,1.0,5.0,0,0
3415271,1245,1,16.0,475,1,11.0,2020-08-29,7420833.333333333,9930833.333333334,6.0,1.0,8.0,0,1
3415275,1245,2,11.0,157,1,16.0,2020-09-11,9489444.444444444,40021111.11111111,4.0,2.0,13.0,1,1
3415283,1245,2,12.0,1096,2,10.0,2020-09-20,9909444.444444444,13957500.0,6.0,4.0,9.0,0,0
3415298,1245,1,12.0,58,1,5.0,2020-09-27,9920000.0,46086666.666666664,6.0,4.0,7.0,0,0
3415303,1245,1,13.0,520,2,8.0,2020-10-03,11007777.777777778,15587777.777777778,7.0,2.0,6.0,-1,1
3415312,1245,2,12.0,29228,0,18.0,2020-10-18,9096388.888888888,10869166.666666666,6.0,1.0,15.0,1,0
3415328,1245,0,13.0,1184,4,7.0,2020-10-30,9521666.666666666,47663333.333333336,8.0,3.0,12.0,-1,0
3415337,1245,1,13.0,28643,1,14.0,2020-11-07,8713888.888888888,6917777.777777778,5.0,3.0,8.0,0,1
3415349,1245,2,13.0,3057,2,5.0,2020-11-21,10316111.111111112,30692222.222222224,5.0,1.0,14.0,0,0
3415355,1245,3,11.0,172,1,6.0,2020-11-27,9803888.888888888,25314444.444444444,5.0,2.0,6.0,1,1
3415320,1245,1,12.0,354,1,16.0,2020-12-03,9393888.888888888,9682222.222222222,8.0,4.0,6.0,0,1
3415370,1245,1,10.0,41274,0,3.0,2020-12-06,8120000.0,10467222.222222222,6.0,4.0,3.0,1,0
3415400,1245,0,13.0,2282,3,1.0,2020-12-26,6771111.111111111,88272222.22222222,9.0,4.0,20.0,-1,0
3415374,1245,2,11.0,3508,3,14.0,2020-12-29,8225000.0,7770000.0,8.0,3.0,3.0,-1,1
3415392,1245,1,13.0,1184,4,1.0,2021-01-06,9680000.0,57400000.0,7.0,0.0,8.0,-1,1
3415498,1245,2,13.0,520,1,17.0,2021-01-09,8793888.888888888,17754444.444444444,4.0,0.0,3.0,1,0
3415383,1245,1,11.0,2861,1,9.0,2021-01-12,7286666.666666667,10822222.222222222,6.0,3.0,3.0,0,0
3415410,1245,2,13.0,58,0,5.0,2021-01-15,9472222.222222222,28005555.555555556,4.0,4.0,3.0,1,1
3415454,1245,3,15.0,41274,1,6.0,2021-01-20,9212222.222222222,11471666.666666666,7.0,4.0,5.0,1,1
3415419,1245,0,14.0,354,3,12.0,2021-01-23,9005555.555555556,9486666.666666666,10.0,6.0,3.0,-1,0
3415428,1245,0,16.0,1096,2,3.0,2021-01-26,9344444.444444444,17700000.0,10.0,3.0,3.0,-1,1
3415436,1245,1,16.0,29228,1,15.0,2021-01-30,8977777.777777778,11465555.555555556,7.0,0.0,4.0,0,1
3415443,1245,2,15.0,157,2,10.0,2021-02-07,9456666.666666666,35005555.55555555,7.0,1.0,8.0,0,0
3415469,1245,0,15.0,28643,1,17.0,2021-02-17,10238888.888888888,8424444.444444444,5.0,2.0,10.0,-1,0
3415472,1245,1,15.0,2861,1,5.0,2021-02-20,10502222.222222222,11743888.888888888,2.0,1.0,3.0,0,1
3415487,1245,2,14.0,475,0,15.0,2021-02-28,9124444.444444444,8163888.888888889,3.0,1.0,8.0,1,0
3415491,1245,3,13.0,2727,3,8.0,2021-03-06,9802222.222222222,13257777.777777778,6.0,4.0,6.0,0,1
3415510,1245,2,13.0,601,0,14.0,2021-03-20,9847777.777777778,8404444.444444444,6.0,4.0,14.0,1,1
3415522,1245,1,13.0,3508,2,7.0,2021-04-05,10731111.111111112,11965000.0,8.0,4.0,16.0,-1,0
3415528,1245,0,13.0,3057,4,7.0,2021-04-09,10775555.555555556,41094444.44444444,8.0,3.0,4.0,-1,1
3415538,1245,3,12.0,172,2,13.0,2021-04-17,10217777.777777778,21427777.777777776,7.0,0.0,8.0,1,0
3598092,1245,2,7.0,2282,2,11.0,2021-07-25,10705555.555555556,76308888.88888888,7.0,3.0,99.0,0,0
3598145,1245,1,11.0,58,1,17.0,2021-07-31,11442222.222222222,42475555.55555555,7.0,4.0,6.0,0,1
3598115,1245,3,5.0,354,1,14.0,2021-08-07,10524166.666666666,11737222.222222222,5.0,2.0,7.0,1,0
3598109,1245,2,4.0,475,1,13.0,2021-08-14,10395000.0,5166111.111111111,8.0,4.0,7.0,1,1
3598150,1245,4,1.0,2727,1,17.0,2021-08-21,10392500.0,11705555.555555556,11.0,6.0,7.0,1,0
3598135,1245,1,2.0,2715,2,8.0,2021-08-28,10660555.555555556,4346388.888888889,11.0,6.0,7.0,-1,1
3598127,1245,0,7.0,1096,1,6.0,2021-09-11,10788888.888888888,28664444.444444444,10.0,3.0,14.0,-1,1
3598194,1245,2,5.0,520,1,15.0,2021-09-17,10063333.333333334,11984444.444444444,9.0,0.0,6.0,1,0
3598188,1245,3,2.0,41274,0,18.0,2021-09-25,10513888.888888888,12439166.666666666,9.0,3.0,8.0,1,0
3598208,1245,3,1.0,1184,2,5.0,2021-10-03,9376944.444444444,69640000.0,9.0,6.0,8.0,1,1
3598166,1245,0,3.0,157,2,12.0,2021-10-17,11300000.0,21904444.444444444,9.0,6.0,14.0,-1,0
3598217,1245,2,4.0,3948,3,1.0,2021-10-23,12526666.666666668,15592777.777777778,9.0,3.0,6.0,-1,1
3598225,1245,0,8.0,172,3,5.0,2021-10-30,11734444.444444444,21773888.888888888,9.0,0.0,7.0,-1,0
3598163,1245,1,7.0,3508,1,15.0,2021-11-06,12573888.888888888,11463333.333333334,6.0,0.0,7.0,0,1
3598228,1245,0,9.0,3057,1,12.0,2021-11-20,12546666.666666666,37407777.777777776,4.0,1.0,14.0,-1,0
3598244,1245,2,8.0,601,2,9.0,2021-11-27,10192777.777777778,14501666.666666666,1.0,1.0,7.0,0,1
3598406,1245,1,9.0,2861,2,12.0,2021-12-04,9838333.333333332,14644444.444444444,2.0,1.0,7.0,-1,0
3598394,1245,1,8.0,41274,0,18.0,2021-12-11,11375000.0,12066666.666666668,2.0,1.0,7.0,1,1
3598266,1245,2,11.0,1096,4,3.0,2021-12-16,10950555.555555556,30305555.555555556,5.0,3.0,5.0,-1,0
3598383,1245,0,11.0,172,4,4.0,2021-12-19,10042777.777777778,19184444.444444444,4.0,3.0,3.0,-1,1
3598250,1245,0,13.0,475,2,14.0,2021-12-27,9288333.333333332,8797777.777777778,4.0,0.0,8.0,-1,0
3598298,1245,0,13.0,520,2,11.0,2022-01-16,7668333.333333334,9874444.444444444,3.0,0.0,20.0,-1,1
3598320,1245,1,14.0,601,1,8.0,2022-01-22,11073888.888888888,11613333.333333334,3.0,0.0,6.0,0,0
3598395,1245,0,14.0,3057,2,11.0,2022-01-26,9975555.555555556,29487777.77777778,1.0,1.0,4.0,-1,1
3598334,1245,0,15.0,2715,0,17.0,2022-01-29,10746666.666666666,9611111.11111111,1.0,1.0,3.0,0,0
3598327,1245,1,15.0,58,4,4.0,2022-02-06,11507222.222222222,53861111.11111111,2.0,1.0,8.0,-1,0
3598262,1245,0,15.0,157,1,5.0,2022-02-12,10857222.222222222,25405555.555555556,2.0,1.0,6.0,-1,1
3598288,1245,1,15.0,2282,3,2.0,2022-02-20,12107222.222222222,109788888.8888889,2.0,0.0,8.0,-1,1
3598353,1245,0,16.0,3948,0,1.0,2022-02-26,11598888.888888888,16497777.777777778,1.0,0.0,6.0,0,0
3598280,1245,3,15.0,2727,1,10.0,2022-03-06,12057222.222222222,14522222.222222222,2.0,1.0,8.0,1,1
3598304,1245,0,16.0,3508,3,15.0,2022-03-12,9776111.111111112,11511666.666666666,4.0,4.0,6.0,-1,0
3598392,1245,1,15.0,354,1,7.0,2022-03-19,10569444.444444444,17676111.111111112,4.0,3.0,7.0,0,1
3598335,1245,0,15.0,1184,5,8.0,2022-04-03,10822777.777777778,55987777.777777776,5.0,1.0,15.0,-1,0
3598374,1245,0,15.0,2861,2,12.0,2022-04-09,10425555.555555556,9286666.666666666,5.0,1.0,6.0,-1,1
3848869,1245,1,13.0,172,3,3.0,2022-07-23,8481666.666666668,20517777.777777776,4.0,0.0,105.0,-1,0
3851089,1245,2,12.0,2282,1,8.0,2022-07-31,8295000.0,83871111.1111111,1.0,0.0,8.0,1,1
3851066,1245,2,16.0,1184,4,3.0,2022-08-06,8337777.777777777,53456666.666666664,4.0,3.0,6.0,-1,0
3851080,1245,0,16.0,1096,1,1.0,2022-08-14,7287222.222222222,33273333.333333332,3.0,3.0,8.0,-1,1
3851128,1245,1,18.0,2715,3,17.0,2022-08-19,8276666.666666666,4785000.0,3.0,0.0,5.0,-1,1
3851208,1245,1,14.0,968,0,12.0,2022-08-28,6778888.888888889,9128888.888888888,3.0,0.0,9.0,1,0
3851226,1245,0,15.0,601,1,12.0,2022-09-03,6756111.111111111,12406666.666666666,6.0,3.0,6.0,-1,1
3851271,1245,0,15.0,2861,1,13.0,2022-09-10,9293333.333333334,10715555.555555556,3.0,3.0,7.0,-1,0
3851100,1245,1,15.0,3948,2,6.0,2022-09-18,9450000.0,20786666.666666668,3.0,0.0,8.0,-1,1
3851260,1245,1,15.0,475,0,11.0,2022-10-02,8431111.111111112,9214444.444444444,3.0,0.0,14.0,1,0
3851154,1245,0,16.0,157,4,8.0,2022-10-09,9325000.0,29748888.888888888,6.0,3.0,7.0,-1,1
3851142,1245,1,17.0,520,5,12.0,2022-10-15,9228888.888888888,17506666.666666668,3.0,3.0,6.0,-1,0
3851172,1245,4,14.0,2727,2,7.0,2022-10-18,9573888.888888888,15870000.0,3.0,0.0,3.0,1,1
3851188,1245,1,15.0,354,2,10.0,2022-10-22,10532222.222222222,16417222.222222222,6.0,3.0,4.0,-1,0
3851282,1245,2,15.0,58,4,10.0,2022-10-30,9555000.0,53297222.222222224,6.0,3.0,8.0,-1,0
3851198,1245,2,15.0,3057,0,5.0,2022-11-05,8333333.333333333,31182222.222222224,3.0,0.0,6.0,1,1
3851241,1245,5,15.0,3508,5,16.0,2022-11-12,7570000.0,7658888.888888889,6.0,3.0,7.0,0,0
3851293,1245,1,14.0,2715,0,18.0,2022-12-23,8826666.666666666,5626111.111111111,7.0,4.0,41.0,1,0
3851117,1245,1,14.0,172,2,12.0,2023-01-07,8947777.777777778,19805555.555555556,7.0,4.0,15.0,-1,1
3851280,1245,0,14.0,475,2,8.0,2023-01-14,8357777.777777778,9277777.777777778,7.0,3.0,7.0,-1,1
3851320,1245,1,15.0,2727,1,9.0,2023-01-17,7943333.333333333,16121111.111111112,7.0,0.0,3.0,0,0
3851156,1245,1,15.0,3057,3,6.0,2023-01-27,7650000.0,25035555.555555556,5.0,1.0,10.0,-1,0
3851252,1245,1,14.0,1184,1,1.0,2023-02-01,8378888.888888889,57877777.777777776,4.0,1.0,5.0,0,1
3851108,1245,1,14.0,968,1,7.0,2023-02-04,7463333.333333333,13367777.777777778,2.0,1.0,3.0,0,1
3851181,1245,2,15.0,354,1,13.0,2023-02-10,8560000.0,14435000.0,3.0,2.0,6.0,1,1
3851210,1245,0,15.0,1096,2,3.0,2023-02-18,7353333.333333333,39128888.88888889,6.0,4.0,8.0,-1,0
3851307,1245,2,15.0,520,2,8.0,2023-02-25,6684444.444444444,16346111.111111112,5.0,3.0,7.0,0,1
3851125,1245,1,15.0,3948,2,2.0,2023-03-05,7788888.888888889,26852222.222222224,6.0,1.0,8.0,-1,0
3851235,1245,4,15.0,2861,4,16.0,2023-03-11,8432777.777777778,9254444.444444444,5.0,1.0,6.0,0,1
3851309,1245,0,15.0,157,3,4.0,2023-03-19,8497777.777777778,32633333.333333332,5.0,1.0,8.0,-1,0
3851333,1245,0,15.0,58,1,8.0,2023-04-02,8848888.888888888,44440000.0,2.0,1.0,14.0,-1,1
3851350,1245,0,15.0,601,0,14.0,2023-04-08,8898333.333333334,11060000.0,2.0,0.0,6.0,0,0
3851360,1245,1,15.0,3508,5,16.0,2023-04-15,9600555.555555556,8310555.555555556,2.0,1.0,7.0,-1,1
3851335,1245,0,15.0,2282,7,4.0,2023-04-23,8964444.444444444,77374444.44444445,2.0,1.0,8.0,-1,0
4093106,1245,2,9.0,968,2,8.0,2023-07-29,7124444.444444444,13400000.0,1.0,0.0,97.0,0,1
4098764,1245,1,4.0,1184,0,6.0,2023-08-05,6924444.444444444,73844444.44444445,2.0,1.0,7.0,1,0
4098800,1245,0,9.0,2282,5,3.0,2023-08-13,15666111.111111112,71544444.44444445,5.0,4.0,8.0,-1,1
4098778,1245,3,8.0,601,1,16.0,2023-08-20,14847222.222222222,11348333.333333334,4.0,3.0,7.0,1,0
4098789,1245,3,5.0,2727,1,14.0,2023-08-26,15053888.88888889,15105555.555555556,7.0,3.0,6.0,1,1
4098781,1245,0,7.0,354,1,6.0,2023-09-02,16390000.0,15144444.444444444,10.0,6.0,7.0,-1,0
4098959,1245,1,10.0,3057,3,12.0,2023-09-17,16494444.444444444,38211666.666666664,9.0,3.0,15.0,-1,1
4098974,1245,1,11.0,157,2,1.0,2023-09-24,14926666.666666666,44993333.333333336,6.0,0.0,7.0,-1,0
4098890,1245,1,11.0,58,3,3.0,2023-09-30,15373333.333333332,43114444.44444444,6.0,0.0,6.0,-1,1
4098918,1245,1,12.0,1096,4,4.0,2023-10-08,15253888.888888888,70888888.8888889,3.0,0.0,8.0,-1,0
4098897,1245,1,14.0,3948,4,1.0,2023-10-20,15009444.444444444,25236111.111111112,0.0,0.0,12.0,-1,0
4098946,1245,2,10.0,172,0,11.0,2023-10-28,14425000.0,18390555.555555556,0.0,0.0,8.0,1,1
4098873,1245,1,10.0,475,1,9.0,2023-11-03,14410000.0,13931111.11111111,3.0,3.0,6.0,0,0
4098826,1245,1,12.0,54189,3,10.0,2023-11-11,13987222.222222222,10837222.222222222,4.0,4.0,8.0,-1,1
4098880,1245,0,13.0,520,2,4.0,2023-11-25,13998888.88888889,22696666.666666664,4.0,1.0,14.0,-1,0
4098938,1245,1,13.0,601,1,16.0,2023-12-02,13116666.666666668,14303888.888888888,4.0,0.0,7.0,0,1
4098954,1245,1,13.0,1184,3,5.0,2023-12-10,13753888.888888888,86350000.0,5.0,1.0,8.0,-1,1
4098914,1245,0,14.0,968,2,13.0,2023-12-15,13030000.0,14143333.333333334,2.0,1.0,5.0,-1,0
4098818,1245,1,14.0,3948,2,1.0,2023-12-23,11740000.0,49544444.44444445,1.0,0.0,8.0,-1,1
4098903,1245,0,15.0,2727,3,14.0,2023-12-26,11065000.0,15640000.0,1.0,0.0,3.0,-1,0
4098969,1245,1,14.0,54189,0,13.0,2024-01-21,12207777.777777778,14008888.888888888,1.0,0.0,26.0,1,0
4098834,1245,1,12.0,1096,0,6.0,2024-01-28,12483888.888888888,59847222.222222224,3.0,3.0,7.0,1,1
4098858,1245,0,13.0,172,1,11.0,2024-01-31,12678333.333333334,12493333.333333334,6.0,6.0,3.0,-1,0
4098930,1245,0,15.0,354,1,8.0,2024-02-04,12948333.333333334,12263333.333333334,6.0,3.0,4.0,-1,1
4098987,1245,0,15.0,2282,4,3.0,2024-02-10,12517777.777777778,77792777.77777778,6.0,0.0,6.0,-1,0
4098866,1245,0,15.0,157,2,5.0,2024-02-18,12161111.111111112,42580000.0,6.0,0.0,8.0,-1,1
4098986,1245,0,15.0,520,2,5.0,2024-02-25,11908888.888888888,26100555.555555556,3.0,0.0,7.0,-1,1
4098803,1245,0,15.0,58,1,2.0,2024-03-03,12018333.333333334,63656666.66666667,0.0,0.0,7.0,-1,0
4098842,1245,1,14.0,475,0,9.0,2024-03-10,11695555.555555556,16501111.11111111,0.0,0.0,7.0,1,1
4098844,1245,0,14.0,3057,4,10.0,2024-03-16,11168333.333333334,34605555.55555556,3.0,3.0,6.0,-1,0
2320470,1246,0,,83,2,,2013-08-03,,,0.0,0.0,7.0,-1,1
2235541,1251,1,,3654,0,,2012-07-05,,,0.0,0.0,7.0,1,1
2235543,1251,0,,3654,4,,2012-07-12,,,3.0,3.0,7.0,-1,0
2323279,1251,0,,371,3,,2013-07-17,,34433888.88888889,3.0,3.0,370.0,-1,1
2323264,1251,0,,371,2,,2013-07-23,,35372222.222222224,3.0,0.0,6.0,-1,0
2460605,1251,0,,84,0,,2014-07-15,,,3.0,0.0,357.0,0,1
2460619,1251,0,,84,2,,2014-07-22,,,4.0,1.0,7.0,-1,0
2700346,1251,1,,11914,1,,2016-06-30,,,1.0,1.0,709.0,0,0
2700399,1251,2,,11914,0,,2016-07-07,,,2.0,1.0,7.0,1,1
2711521,1251,2,,2156,3,,2016-07-14,,,5.0,4.0,7.0,-1,1
2711560,1251,0,,2156,2,,2016-07-21,,,5.0,3.0,7.0,-1,0
3055774,1251,0,,2778,1,,2018-07-12,,6644444.444444445,4.0,0.0,721.0,-1,1
3055775,1251,1,,2778,2,,2018-07-19,,3133333.3333333335,4.0,0.0,7.0,-1,0
3194555,1251,0,,1115,0,,2019-06-27,,,3.0,0.0,343.0,0,0
3194556,1251,4,,1115,0,,2019-07-04,,,1.0,1.0,7.0,1,1
3209382,1251,0,,2761,1,,2019-07-11,,400000.0,4.0,4.0,7.0,-1,1
3209390,1251,1,,2761,5,,2019-07-18,,400000.0,4.0,3.0,7.0,-1,0
3836620,1251,1,,4529,2,,2022-07-07,,,4.0,0.0,1085.0,-1,0
3836656,1251,0,,4529,3,,2022-07-14,,200000.0,4.0,0.0,7.0,-1,1
4398536,1251,1,,8606,2,,2024-07-24,,,3.0,0.0,741.0,-1,1
4400813,1251,0,,8606,2,,2024-07-31,,,0.0,0.0,7.0,-1,0
4625667,1251,2,,38208,2,,2025-07-08,,,0.0,0.0,342.0,0,0
4625694,1251,2,,38208,3,,2025-07-17,,,1.0,1.0,9.0,-1,1
2270969,1252,1,,3884,1,,2012-11-03,,,0.0,0.0,7.0,0,1
2271185,1252,3,,3884,4,,2012-11-12,,,1.0,1.0,9.0,-1,0
2379778,1252,3,,2455,3,,2013-11-08,,,1.0,1.0,361.0,0,0
2380401,1252,2,,2455,3,,2013-11-19,,,2.0,1.0,11.0,-1,1
2507142,1252,1,,3884,1,,2014-11-08,,,2.0,1.0,354.0,0,1
2510858,1252,1,,3884,3,,2014-11-18,,,3.0,1.0,10.0,-1,0
2636252,1252,2,,3688,3,,2015-11-07,,,2.0,1.0,354.0,-1,0
3119672,1252,1,,352,2,,2018-11-10,,,2.0,0.0,1099.0,-1,0
3276869,1252,0,,2962,1,,2019-11-10,,,1.0,0.0,365.0,-1,1
3690520,1252,0,,10895,1,,2021-11-06,,,1.0,0.0,727.0,-1,1
3950341,1252,1,,3054,2,,2022-11-05,,50000.0,0.0,0.0,364.0,-1,0
4219001,1252,0,,31367,0,,2023-11-04,,,0.0,0.0,364.0,0,0
4227999,1252,2,,31367,1,,2023-11-14,,,1.0,1.0,10.0,1,1
4228797,1252,0,,1071,1,,2023-12-01,,500000.0,4.0,4.0,17.0,-1,1
4753817,1252,2,,349,3,,2025-11-01,,125000.0,4.0,3.0,701.0,-1,0
2599289,1253,1,,704,2,,2015-08-02,,,0.0,0.0,7.0,-1,0
2894297,1253,0,,4330,2,,2017-07-30,,,0.0,0.0,728.0,-1,0
2235773,1257,0,,4772,3,,2012-07-05,,,0.0,0.0,7.0,-1,0
2235792,1257,0,,4772,3,,2012-07-12,,,0.0,0.0,7.0,-1,1
2321990,1257,2,,2275,0,,2013-07-04,,,0.0,0.0,357.0,1,1
2322040,1257,1,,2275,2,,2013-07-09,,,3.0,3.0,5.0,-1,0
2345061,1257,0,,2782,1,,2013-07-18,,,3.0,3.0,9.0,-1,0
2345088,1257,1,,2782,4,,2013-07-25,,,3.0,0.0,7.0,-1,1
2460527,1257,0,,6066,2,,2014-07-01,,,3.0,0.0,341.0,-1,1
2460566,1257,1,,6066,3,,2014-07-10,,,3.0,0.0,9.0,-1,0
2700336,1257,0,,1189,1,,2016-06-28,,,0.0,0.0,719.0,-1,0
2700390,1257,2,,1189,1,,2016-07-05,,,0.0,0.0,7.0,1,1
3205064,1257,0,,10481,0,,2019-07-10,,,3.0,3.0,1100.0,0,1
3222709,1257,1,,10481,1,,2019-07-18,,,4.0,4.0,8.0,0,0
3222999,1257,0,,2420,1,,2019-07-25,,19046666.666666668,5.0,2.0,7.0,-1,1
3223036,1257,0,,2420,4,,2019-08-01,,20864444.444444444,5.0,1.0,7.0,-1,0
2250174,1268,2,8.0,499,2,5.0,2012-08-12,10095555.555555556,30977777.777777776,0.0,0.0,7.0,0,0
2250184,1268,2,10.0,235,2,4.0,2012-08-19,9926666.666666666,5813888.888888889,1.0,1.0,7.0,0,1
2250188,1268,4,7.0,1426,2,15.0,2012-08-25,9627222.222222222,7675000.0,2.0,2.0,6.0,1,0
2250195,1268,0,8.0,202,1,12.0,2012-08-31,9750000.0,12223333.333333334,5.0,4.0,6.0,-1,1
2250206,1268,3,6.0,306,1,14.0,2012-09-15,9421111.111111112,15225000.0,5.0,3.0,15.0,1,0
2250217,1268,1,7.0,610,1,3.0,2012-09-23,8786111.111111112,55516666.666666664,8.0,3.0,8.0,0,1
2258363,1268,2,,7116,0,,2012-09-26,7972777.777777778,,8.0,4.0,3.0,1,0
2250225,1268,3,7.0,1304,3,12.0,2012-09-29,9462222.222222222,9320000.0,10.0,4.0,3.0,0,0
2250231,1268,1,7.0,467,1,12.0,2012-10-05,8223333.333333333,8583333.333333334,8.0,4.0,6.0,0,0
2250245,1268,1,8.0,200,2,6.0,2012-10-21,9375000.0,10183333.333333334,9.0,2.0,16.0,-1,1
2250250,1268,2,8.0,403,0,17.0,2012-10-27,8936111.111111112,3027222.222222222,6.0,1.0,6.0,1,1
2266641,1268,0,,202,1,,2012-10-30,8624444.444444444,13303333.333333334,8.0,3.0,3.0,-1,0
2250258,1268,0,8.0,192,0,15.0,2012-11-02,9053333.333333334,8811111.111111112,5.0,3.0,3.0,0,0
2250273,1268,2,8.0,1090,2,12.0,2012-11-10,9257777.777777778,26836666.666666668,5.0,1.0,8.0,0,1
2250276,1268,1,10.0,383,6,1.0,2012-11-17,8400000.0,53955555.55555555,5.0,2.0,7.0,-1,1
2250285,1268,3,8.0,132,0,15.0,2012-11-23,9185555.555555556,7585555.555555556,5.0,1.0,6.0,1,0
2250295,1268,0,8.0,317,2,1.0,2012-12-01,8865000.0,38276111.11111111,5.0,3.0,8.0,-1,0
2250305,1268,1,9.0,1269,1,14.0,2012-12-08,8947777.777777778,4395555.555555556,5.0,3.0,7.0,0,1
2250319,1268,2,9.0,234,3,5.0,2012-12-16,8426111.111111112,22861666.666666668,5.0,1.0,8.0,-1,0
2250324,1268,2,8.0,467,0,7.0,2012-12-22,8711111.111111112,7099444.444444444,4.0,1.0,6.0,1,1
2250336,1268,1,7.0,403,1,18.0,2013-01-20,10619444.444444444,4360000.0,7.0,3.0,29.0,0,0
2250341,1268,2,8.0,192,2,16.0,2013-01-26,10115555.555555556,6835000.0,5.0,4.0,6.0,0,1
2250351,1268,0,8.0,383,7,1.0,2013-02-02,7241111.111111111,58876666.666666664,6.0,2.0,7.0,-1,0
2250357,1268,2,8.0,132,1,14.0,2013-02-09,8057777.777777778,8510555.555555556,5.0,1.0,7.0,1,1
